student_id,age,gender,school_type,parent_education,study_hours,attendance_percentage,internet_access,travel_time,extra_activities,study_method,math_score,science_score,english_score,overall_score,final_grade,average_score,risk_category,performance_level
14924,17,male,private,high school,3.7,98.5,yes,15-30 min,yes,online videos,85.1,79.6,78.6,75.0,c,81.1,Safe,High
4273,19,other,public,high school,7.9,79.9,yes,15-30 min,yes,coaching,61.9,76.4,100.0,85.4,b,79.43333333333334,Safe,High
3768,18,other,public,diploma,5.1,78.9,yes,<15 min,no,notes,92.7,75.8,66.8,75.8,c,78.43333333333334,Safe,High
11071,16,other,private,diploma,3.9,77.2,yes,>60 min,no,online videos,53.3,48.8,50.2,53.1,e,50.76666666666667,Needs Improvement,Medium
8835,19,female,private,high school,7.3,81.5,yes,<15 min,no,online videos,87.8,93.8,85.4,91.7,b,89.0,Safe,High
5995,14,male,private,high school,1.3,82.3,yes,>60 min,yes,online videos,34.5,39.9,39.6,41.2,e,38.0,Needs Improvement,Low
7217,17,other,public,diploma,6.7,95.5,yes,>60 min,yes,notes,100.0,100.0,100.0,96.1,a,100.0,Safe,High
12855,15,female,public,diploma,7.5,66.2,yes,>60 min,yes,notes,92.1,98.4,97.9,90.0,b,96.13333333333333,Safe,High
8858,15,other,public,phd,1.9,75.4,yes,>60 min,yes,mixed,48.8,51.9,63.4,49.5,e,54.699999999999996,Needs Improvement,Medium
3427,16,female,private,no formal,1.8,66.1,yes,<15 min,no,coaching,68.3,57.1,46.0,46.1,e,57.13333333333333,Needs Improvement,Medium
3784,18,other,public,no formal,6.4,81.0,no,>60 min,yes,online videos,85.3,80.8,80.2,85.3,b,82.10000000000001,Safe,High
5428,14,female,private,high school,4.1,77.2,yes,15-30 min,yes,mixed,64.4,60.7,43.2,65.8,d,56.1,Safe,Medium
7012,17,male,private,high school,2.4,76.9,yes,>60 min,no,online videos,52.9,47.7,54.1,54.7,e,51.56666666666666,Needs Improvement,Medium
8053,16,other,private,phd,6.5,51.7,yes,<15 min,no,coaching,77.6,87.8,78.1,71.3,c,81.16666666666666,Safe,High
3702,15,other,private,post graduate,7.9,54.3,no,30-60 min,yes,notes,100.0,98.9,74.7,90.9,b,91.2,Safe,High
14087,16,other,public,phd,4.5,62.2,yes,15-30 min,no,online videos,49.7,62.3,72.6,62.1,d,61.53333333333333,Safe,Medium
9262,15,female,private,phd,1.1,70.8,yes,>60 min,no,online videos,46.1,36.2,16.2,37.4,f,32.833333333333336,At Risk,Low
2350,17,male,private,graduate,3.4,77.1,yes,<15 min,yes,notes,59.3,63.5,67.3,59.6,d,63.36666666666667,Needs Improvement,Medium
7012,17,male,private,high school,2.4,76.9,yes,>60 min,no,online videos,52.9,47.7,54.1,54.7,e,51.56666666666666,Needs Improvement,Medium
7056,14,other,public,no formal,1.9,81.3,yes,15-30 min,no,notes,38.7,35.0,69.6,40.3,e,47.76666666666667,Needs Improvement,Low
12696,18,male,private,phd,3.7,70.5,yes,15-30 min,yes,coaching,83.5,54.4,67.8,66.3,d,68.56666666666666,Safe,Medium
1213,16,other,private,graduate,6.7,52.5,yes,15-30 min,yes,online videos,62.8,68.2,68.2,72.5,c,66.39999999999999,Safe,Medium
6966,19,male,public,phd,1.7,78.2,yes,15-30 min,no,group study,41.3,50.7,44.3,50.2,e,45.43333333333334,Needs Improvement,Low
14142,17,other,public,diploma,7.2,70.2,yes,30-60 min,no,notes,66.5,70.7,96.6,84.5,c,77.93333333333332,Safe,High
9345,19,male,public,high school,4.3,64.1,yes,30-60 min,yes,mixed,77.9,86.1,84.7,70.0,c,82.89999999999999,Safe,High
6705,19,male,public,phd,1.5,51.2,yes,<15 min,yes,group study,9.3,27.8,25.0,23.7,f,20.7,At Risk,Low
7434,18,other,private,diploma,1.5,59.4,yes,15-30 min,yes,online videos,46.2,9.1,33.2,29.0,f,29.5,At Risk,Low
13430,17,male,private,no formal,5.7,75.1,yes,15-30 min,no,textbook,57.7,67.6,53.2,65.7,d,59.5,Safe,Medium
2512,19,male,public,phd,7.9,94.7,yes,<15 min,no,group study,100.0,94.5,87.4,100.0,a,93.96666666666665,Safe,High
144,16,other,private,diploma,7.7,56.0,yes,<15 min,no,mixed,79.1,91.3,92.0,78.7,c,87.46666666666665,Safe,High
10682,16,female,public,post graduate,4.0,78.0,yes,<15 min,yes,mixed,82.2,69.3,75.6,60.5,d,75.7,Safe,High
7368,16,other,private,high school,3.0,66.7,yes,<15 min,no,textbook,50.3,54.4,65.0,51.1,e,56.56666666666666,Needs Improvement,Medium
3229,18,male,private,no formal,6.3,84.5,yes,30-60 min,no,textbook,89.5,100.0,99.3,89.4,b,96.26666666666667,Safe,High
4583,14,other,private,phd,2.6,86.5,no,>60 min,yes,coaching,57.7,59.0,49.4,51.5,e,55.36666666666667,Needs Improvement,Medium
13148,17,female,public,no formal,4.4,84.2,no,30-60 min,no,mixed,77.7,71.4,64.8,73.7,c,71.30000000000001,Safe,Medium
11398,19,male,private,phd,5.5,74.1,yes,<15 min,yes,textbook,64.9,69.6,61.3,83.1,c,65.26666666666667,Safe,Medium
6032,18,male,private,high school,3.4,90.8,yes,>60 min,yes,notes,85.3,65.4,93.0,68.1,d,81.23333333333333,Safe,High
4244,14,other,public,high school,6.6,52.0,yes,30-60 min,no,notes,48.4,68.5,65.5,64.4,d,60.800000000000004,Safe,Medium
13648,14,female,public,high school,8.0,61.0,yes,30-60 min,yes,group study,100.0,95.9,90.5,98.2,a,95.46666666666665,Safe,High
11335,17,female,private,post graduate,3.2,71.0,no,15-30 min,no,textbook,42.7,64.4,67.9,61.4,d,58.333333333333336,Safe,Medium
11497,16,female,public,diploma,7.5,72.4,yes,>60 min,no,coaching,92.2,95.3,89.4,96.4,a,92.3,Safe,High
9550,14,other,public,post graduate,4.6,87.5,yes,30-60 min,no,online videos,81.1,87.1,69.2,74.0,c,79.13333333333333,Safe,High
2714,17,other,private,diploma,3.9,55.8,yes,15-30 min,yes,textbook,50.6,62.1,43.2,61.2,d,51.96666666666667,Safe,Medium
4186,17,other,private,graduate,5.2,97.9,yes,15-30 min,yes,textbook,81.3,71.8,69.4,71.8,c,74.16666666666667,Safe,Medium
9550,14,other,public,post graduate,4.6,87.5,yes,30-60 min,no,online videos,81.1,87.1,69.2,74.0,c,79.13333333333333,Safe,High
12487,15,other,public,diploma,6.9,91.2,yes,15-30 min,no,group study,100.0,95.4,95.3,100.0,a,96.89999999999999,Safe,High
7329,16,female,private,high school,4.0,91.6,yes,15-30 min,yes,mixed,77.1,72.2,58.9,77.7,c,69.4,Safe,Medium
4634,15,male,private,diploma,6.7,75.1,yes,<15 min,no,textbook,100.0,100.0,98.0,93.1,b,99.33333333333333,Safe,High
3193,18,other,private,post graduate,2.0,93.1,yes,15-30 min,yes,notes,55.2,57.7,64.6,49.4,e,59.166666666666664,Needs Improvement,Medium
301,16,other,private,phd,7.7,68.3,yes,30-60 min,yes,mixed,97.5,86.9,75.7,90.9,b,86.7,Safe,High
724,14,male,public,phd,6.0,60.8,yes,>60 min,no,group study,74.3,78.4,65.1,67.2,d,72.6,Safe,Medium
5695,17,male,private,diploma,3.7,74.6,no,30-60 min,no,coaching,38.4,34.9,41.8,51.8,e,38.36666666666667,Needs Improvement,Low
3011,16,other,private,phd,7.0,80.8,yes,30-60 min,no,notes,84.0,84.1,93.1,94.6,b,87.06666666666666,Safe,High
5556,17,female,public,phd,2.6,65.7,yes,<15 min,no,coaching,58.6,34.0,50.8,41.5,e,47.79999999999999,Needs Improvement,Low
68,16,male,public,no formal,6.8,75.2,no,<15 min,yes,online videos,57.3,100.0,71.8,82.4,c,76.36666666666667,Safe,High
12029,17,female,private,post graduate,2.9,70.8,yes,>60 min,no,coaching,58.7,58.1,49.9,50.1,e,55.56666666666667,Needs Improvement,Medium
12186,17,female,private,post graduate,2.8,89.9,yes,15-30 min,no,coaching,64.1,57.7,42.1,56.8,d,54.63333333333333,Needs Improvement,Medium
2507,16,male,public,graduate,7.8,63.7,yes,>60 min,no,group study,89.1,100.0,100.0,95.4,a,96.36666666666667,Safe,High
1538,14,other,public,diploma,3.2,66.0,yes,>60 min,no,notes,62.6,72.2,58.3,59.4,d,64.36666666666667,Needs Improvement,Medium
398,15,male,public,high school,0.9,59.1,yes,30-60 min,yes,coaching,15.7,37.5,32.7,32.1,f,28.633333333333336,At Risk,Low
12908,15,other,public,high school,8.0,67.6,yes,>60 min,yes,online videos,86.1,82.0,75.2,87.8,b,81.10000000000001,Safe,High
11550,15,female,private,post graduate,2.3,96.1,yes,15-30 min,yes,textbook,83.6,70.1,50.9,57.2,d,68.2,Needs Improvement,Medium
5681,15,female,public,high school,1.5,77.7,yes,15-30 min,yes,textbook,41.9,42.8,46.3,40.3,e,43.666666666666664,Needs Improvement,Low
9356,14,other,private,high school,6.2,70.0,yes,>60 min,no,notes,94.4,100.0,93.0,84.7,c,95.8,Safe,High
4826,16,other,public,diploma,5.9,93.0,yes,<15 min,no,coaching,81.2,75.7,79.7,78.3,c,78.86666666666667,Safe,High
8748,14,male,private,graduate,1.0,79.1,yes,15-30 min,no,online videos,39.1,44.8,63.0,42.4,e,48.96666666666667,Needs Improvement,Low
6049,15,male,public,diploma,1.0,57.7,yes,<15 min,no,group study,34.6,33.9,28.5,24.8,f,32.333333333333336,At Risk,Low
3662,16,female,public,no formal,2.4,98.5,yes,>60 min,yes,notes,52.0,69.0,58.1,49.0,e,59.699999999999996,Needs Improvement,Medium
9944,14,male,private,no formal,1.9,75.1,yes,<15 min,no,notes,33.5,56.6,41.2,45.3,e,43.76666666666667,Needs Improvement,Low
2942,19,other,public,phd,7.2,59.0,yes,15-30 min,no,online videos,84.0,72.0,92.0,84.0,c,82.66666666666667,Safe,High
10850,19,other,private,diploma,5.8,69.5,yes,30-60 min,yes,online videos,64.3,83.1,77.2,74.8,c,74.86666666666666,Safe,Medium
10988,15,male,private,phd,6.4,91.3,yes,15-30 min,yes,coaching,92.8,88.6,84.0,91.3,b,88.46666666666665,Safe,High
10522,17,other,private,no formal,3.8,91.1,yes,<15 min,yes,notes,55.6,75.0,62.3,63.6,d,64.3,Safe,Medium
14997,17,other,private,diploma,6.7,63.5,no,<15 min,yes,mixed,84.4,67.2,96.2,78.8,c,82.60000000000001,Safe,High
7068,14,female,private,graduate,6.3,58.2,no,15-30 min,yes,mixed,63.0,69.8,69.9,79.4,c,67.56666666666668,Safe,Medium
5092,16,female,public,phd,5.1,66.1,yes,<15 min,no,notes,68.4,57.9,74.3,75.7,c,66.86666666666667,Safe,Medium
10152,15,female,private,post graduate,5.9,90.6,yes,15-30 min,no,online videos,60.1,69.1,80.4,74.2,c,69.86666666666666,Safe,Medium
1602,18,other,private,diploma,0.9,93.2,yes,<15 min,no,textbook,33.2,55.0,29.0,37.5,f,39.06666666666667,At Risk,Low
10986,15,female,public,no formal,7.0,84.4,yes,30-60 min,no,notes,92.3,93.1,77.9,89.1,b,87.76666666666665,Safe,High
1481,14,other,private,high school,6.0,92.6,yes,30-60 min,no,group study,100.0,97.1,97.6,90.5,b,98.23333333333333,Safe,High
6231,16,male,public,high school,7.2,62.9,yes,>60 min,no,notes,94.2,85.5,73.1,79.8,c,84.26666666666667,Safe,High
9295,15,other,private,diploma,4.6,68.8,yes,>60 min,yes,online videos,74.6,64.7,68.6,72.7,c,69.3,Safe,Medium
3277,14,other,public,post graduate,4.0,66.5,yes,>60 min,yes,textbook,73.4,59.4,61.1,50.8,e,64.63333333333334,Needs Improvement,Medium
6448,18,male,private,graduate,6.1,96.4,yes,>60 min,yes,textbook,85.9,68.1,80.7,83.5,c,78.23333333333333,Safe,High
5500,14,other,public,phd,4.3,85.3,yes,<15 min,yes,textbook,93.8,91.1,82.4,77.6,c,89.09999999999998,Safe,High
6274,19,other,public,graduate,2.1,95.6,yes,30-60 min,yes,online videos,66.6,39.7,48.2,62.8,d,51.5,Safe,Medium
14932,14,other,private,post graduate,3.7,60.6,yes,>60 min,no,online videos,30.4,40.6,21.3,46.5,e,30.766666666666666,Needs Improvement,Low
1300,14,male,public,diploma,1.8,63.7,yes,15-30 min,no,textbook,49.2,26.7,47.1,33.0,f,41.0,At Risk,Low
5819,16,female,private,diploma,6.3,90.5,yes,30-60 min,yes,notes,93.5,92.4,86.5,90.6,b,90.8,Safe,High
6702,14,female,public,no formal,3.0,80.8,yes,15-30 min,yes,textbook,59.6,65.3,80.3,62.7,d,68.39999999999999,Safe,Medium
4995,17,other,public,high school,4.2,69.0,yes,>60 min,yes,group study,67.0,75.8,57.7,63.0,d,66.83333333333333,Safe,Medium
13495,14,male,private,diploma,3.4,88.6,yes,30-60 min,no,mixed,54.5,51.9,75.0,65.8,d,60.46666666666667,Safe,Medium
12072,19,female,public,diploma,3.0,73.6,yes,15-30 min,yes,notes,55.4,55.1,69.5,62.7,d,60.0,Safe,Medium
7490,14,other,public,diploma,4.8,62.3,yes,30-60 min,yes,mixed,47.6,36.9,54.8,59.1,d,46.43333333333334,Needs Improvement,Low
9728,18,female,private,phd,5.0,75.4,yes,>60 min,no,mixed,49.5,56.2,52.4,63.5,d,52.699999999999996,Safe,Medium
8270,17,female,public,high school,4.7,92.7,yes,<15 min,no,group study,80.4,66.2,88.2,75.0,c,78.26666666666667,Safe,High
2832,18,male,private,phd,7.7,52.5,yes,>60 min,no,group study,100.0,72.5,79.4,90.1,b,83.96666666666667,Safe,High
11603,18,female,private,no formal,4.6,64.1,yes,<15 min,yes,online videos,52.1,73.5,69.5,62.9,d,65.03333333333333,Safe,Medium
2722,18,male,public,no formal,2.3,70.9,yes,15-30 min,no,group study,37.1,61.5,54.1,51.9,e,50.9,Needs Improvement,Medium
11820,14,male,private,post graduate,7.2,97.2,no,<15 min,no,mixed,100.0,89.0,92.5,89.2,b,93.83333333333333,Safe,High
1533,19,female,public,diploma,3.7,88.6,no,30-60 min,no,group study,64.8,68.2,53.0,56.4,d,62.0,Needs Improvement,Medium
8430,17,other,private,graduate,3.2,86.5,yes,30-60 min,yes,notes,49.5,56.8,57.9,59.4,d,54.73333333333333,Needs Improvement,Medium
5254,17,male,public,no formal,2.3,76.5,yes,30-60 min,no,notes,39.1,67.2,34.5,44.0,e,46.93333333333334,Needs Improvement,Low
1997,17,male,public,no formal,7.7,95.6,yes,30-60 min,yes,group study,90.5,80.3,81.3,90.4,b,84.03333333333335,Safe,High
5312,19,female,private,no formal,4.5,55.9,no,>60 min,no,online videos,53.4,61.0,57.4,50.4,e,57.26666666666667,Needs Improvement,Medium
11620,18,male,public,post graduate,6.5,62.4,yes,<15 min,yes,notes,85.7,76.1,72.7,79.3,c,78.16666666666667,Safe,High
278,18,female,private,diploma,3.1,72.0,yes,<15 min,yes,notes,47.6,78.2,71.2,58.1,d,65.66666666666667,Needs Improvement,Medium
3090,16,male,private,phd,5.1,70.0,yes,30-60 min,yes,online videos,75.8,78.0,67.8,70.3,c,73.86666666666667,Safe,Medium
524,18,other,private,phd,7.8,82.2,yes,30-60 min,no,online videos,85.5,75.6,86.4,91.1,b,82.5,Safe,High
4276,18,other,public,diploma,3.5,87.5,yes,30-60 min,no,coaching,65.8,54.1,56.3,57.5,d,58.73333333333333,Needs Improvement,Medium
12411,19,male,private,diploma,7.2,68.8,yes,15-30 min,yes,coaching,76.9,84.2,83.3,82.1,c,81.46666666666668,Safe,High
5366,14,male,public,no formal,1.0,81.0,yes,>60 min,yes,notes,30.7,64.6,43.8,33.8,f,46.36666666666667,At Risk,Low
14046,16,male,private,phd,4.8,51.4,yes,15-30 min,no,online videos,45.2,52.0,85.6,49.1,e,60.93333333333334,Needs Improvement,Medium
3123,16,female,public,no formal,1.7,89.8,yes,30-60 min,yes,group study,37.7,43.4,50.9,45.4,e,44.0,Needs Improvement,Low
8168,15,female,public,no formal,2.9,92.8,yes,30-60 min,no,textbook,68.0,72.5,79.9,63.9,d,73.46666666666667,Safe,Medium
5191,18,male,public,diploma,5.3,94.7,no,30-60 min,no,online videos,82.4,86.7,75.5,72.4,c,81.53333333333335,Safe,High
4576,18,female,private,no formal,5.3,89.2,yes,<15 min,no,textbook,81.5,78.5,80.1,79.7,c,80.03333333333333,Safe,High
7728,16,male,private,diploma,6.6,85.6,yes,15-30 min,yes,notes,74.8,84.0,81.1,78.4,c,79.96666666666667,Safe,High
1798,15,other,public,diploma,1.8,83.1,yes,30-60 min,no,group study,47.2,34.9,22.9,42.9,e,35.0,Needs Improvement,Low
2132,19,female,private,no formal,2.8,86.4,yes,<15 min,no,mixed,60.7,49.5,68.9,57.3,d,59.70000000000001,Needs Improvement,Medium
7323,19,male,private,high school,4.3,82.6,yes,<15 min,yes,mixed,78.6,61.2,44.3,60.2,d,61.366666666666674,Safe,Medium
14901,17,male,private,no formal,3.0,95.0,no,30-60 min,no,online videos,74.4,53.2,72.4,69.9,d,66.66666666666667,Safe,Medium
14955,16,other,private,post graduate,4.3,54.2,no,30-60 min,yes,coaching,44.3,57.4,57.0,54.7,e,52.9,Needs Improvement,Medium
6501,14,male,private,graduate,4.2,81.6,yes,>60 min,no,online videos,62.2,63.2,71.1,66.3,d,65.5,Safe,Medium
816,19,other,public,diploma,6.6,69.3,yes,<15 min,yes,coaching,85.4,69.9,75.1,71.8,c,76.8,Safe,High
10887,14,male,public,no formal,8.0,76.3,yes,<15 min,yes,group study,75.9,73.6,92.8,86.6,b,80.76666666666667,Safe,High
8635,18,male,private,phd,4.6,77.3,yes,15-30 min,yes,group study,72.1,64.6,40.4,60.1,d,59.03333333333333,Safe,Medium
11333,19,other,private,graduate,2.6,72.3,yes,<15 min,yes,textbook,52.3,58.7,34.3,47.8,e,48.43333333333334,Needs Improvement,Low
6667,14,male,public,diploma,3.2,89.8,yes,<15 min,yes,notes,71.2,67.2,70.8,66.7,d,69.73333333333333,Safe,Medium
143,15,male,private,phd,4.1,92.3,yes,30-60 min,yes,online videos,58.5,59.0,66.5,62.0,d,61.333333333333336,Safe,Medium
12480,17,female,private,no formal,1.2,84.0,yes,>60 min,yes,coaching,40.5,37.6,50.4,48.6,e,42.833333333333336,Needs Improvement,Low
1411,14,other,private,no formal,5.0,81.5,yes,<15 min,yes,coaching,68.0,82.0,62.2,67.6,d,70.73333333333333,Safe,Medium
12666,17,female,private,no formal,3.9,70.6,yes,30-60 min,yes,coaching,64.2,69.8,68.7,68.0,d,67.56666666666666,Safe,Medium
14917,19,female,public,graduate,6.7,65.3,yes,15-30 min,no,group study,85.1,78.6,73.2,72.7,c,78.96666666666665,Safe,High
535,17,male,public,high school,6.7,80.9,yes,>60 min,no,group study,77.5,87.7,87.1,85.6,b,84.1,Safe,High
9909,17,other,public,no formal,4.5,84.0,yes,<15 min,no,group study,63.7,82.8,82.7,77.4,c,76.39999999999999,Safe,High
3365,14,female,private,post graduate,2.9,90.2,yes,<15 min,yes,online videos,66.0,65.6,49.5,60.3,d,60.36666666666667,Safe,Medium
1033,18,female,public,diploma,7.2,58.4,yes,30-60 min,yes,online videos,77.1,65.4,67.9,71.3,c,70.13333333333334,Safe,Medium
3343,14,female,public,high school,0.8,81.4,yes,15-30 min,no,online videos,32.8,27.2,26.5,42.3,e,28.833333333333332,Needs Improvement,Low
9603,14,female,public,graduate,7.8,89.5,yes,>60 min,yes,coaching,98.0,100.0,100.0,99.6,a,99.33333333333333,Safe,High
14429,17,male,private,diploma,1.2,65.3,yes,30-60 min,no,textbook,28.4,30.5,15.1,27.5,f,24.666666666666668,At Risk,Low
6086,18,male,private,high school,1.3,80.7,no,15-30 min,no,group study,42.6,46.7,42.0,48.3,e,43.76666666666667,Needs Improvement,Low
14865,18,female,public,high school,5.0,93.1,yes,15-30 min,yes,textbook,73.9,74.8,89.2,80.9,c,79.3,Safe,High
13466,19,other,private,post graduate,3.3,72.4,yes,>60 min,no,mixed,61.3,67.3,68.1,57.3,d,65.56666666666666,Needs Improvement,Medium
4501,18,male,private,no formal,5.3,72.5,yes,15-30 min,no,mixed,62.1,68.6,89.2,68.8,d,73.3,Safe,Medium
1173,16,other,private,no formal,2.5,61.9,yes,15-30 min,yes,notes,37.3,44.8,45.9,42.8,e,42.666666666666664,Needs Improvement,Low
9081,19,female,private,high school,1.1,56.0,yes,>60 min,yes,coaching,26.8,57.9,39.3,39.8,f,41.333333333333336,At Risk,Low
11531,18,male,public,no formal,4.9,72.3,yes,15-30 min,no,textbook,87.1,87.9,84.4,75.7,c,86.46666666666665,Safe,High
4518,14,male,public,high school,5.5,82.5,yes,<15 min,no,coaching,74.9,56.8,97.2,82.5,c,76.3,Safe,High
8008,15,female,public,no formal,7.9,83.6,yes,30-60 min,yes,notes,92.2,95.1,91.7,92.7,b,93.0,Safe,High
1642,14,male,private,graduate,5.1,70.9,no,15-30 min,yes,coaching,63.4,51.8,49.3,59.6,d,54.833333333333336,Needs Improvement,Medium
472,18,female,private,graduate,7.5,58.6,yes,30-60 min,no,mixed,67.0,81.2,77.8,75.0,c,75.33333333333333,Safe,High
2941,18,female,private,diploma,7.3,53.9,yes,15-30 min,no,mixed,78.2,82.8,100.0,85.3,b,87.0,Safe,High
8739,18,other,private,high school,2.3,99.9,yes,>60 min,no,mixed,79.7,58.5,69.7,66.9,d,69.3,Safe,Medium
4727,14,female,private,graduate,3.4,84.4,yes,<15 min,yes,online videos,65.7,62.8,40.3,58.7,d,56.26666666666667,Needs Improvement,Medium
11790,14,male,public,post graduate,1.1,52.9,yes,30-60 min,yes,mixed,47.6,38.6,32.5,38.9,f,39.56666666666667,At Risk,Low
7671,14,female,private,graduate,0.6,97.1,no,15-30 min,no,textbook,52.1,33.1,39.2,51.3,e,41.46666666666667,Needs Improvement,Low
13326,14,other,private,post graduate,2.4,68.0,yes,30-60 min,no,textbook,55.2,41.7,34.5,46.4,e,43.800000000000004,Needs Improvement,Low
11018,18,other,private,post graduate,2.1,53.1,yes,<15 min,yes,notes,31.8,25.8,28.5,31.6,f,28.7,At Risk,Low
3724,19,female,private,phd,1.2,89.4,no,15-30 min,no,notes,42.3,33.6,38.7,42.1,e,38.2,Needs Improvement,Low
14118,17,male,private,diploma,1.8,57.5,yes,<15 min,yes,coaching,49.6,40.7,53.2,46.3,e,47.833333333333336,Needs Improvement,Low
364,19,other,private,diploma,5.6,95.8,yes,<15 min,no,coaching,90.7,68.2,87.4,78.2,c,82.10000000000001,Safe,High
10359,19,female,public,no formal,7.9,68.3,yes,30-60 min,no,mixed,83.6,82.6,76.6,81.2,c,80.93333333333332,Safe,High
3310,19,female,public,high school,7.8,54.0,yes,>60 min,no,online videos,89.9,87.7,70.5,83.6,c,82.7,Safe,High
546,14,male,public,high school,5.2,93.6,yes,30-60 min,no,textbook,92.5,79.9,97.3,88.2,b,89.89999999999999,Safe,High
3241,15,female,public,no formal,6.1,80.3,no,<15 min,no,online videos,98.8,71.4,78.5,85.9,b,82.89999999999999,Safe,High
6666,14,male,public,high school,2.0,59.8,no,>60 min,yes,group study,39.2,47.8,55.0,41.3,e,47.333333333333336,Needs Improvement,Low
12922,15,other,public,high school,3.5,53.2,yes,>60 min,no,textbook,36.1,42.6,39.6,45.4,e,39.43333333333334,Needs Improvement,Low
1937,16,other,public,high school,5.7,95.3,yes,15-30 min,no,notes,91.1,75.3,100.0,82.6,c,88.8,Safe,High
13969,19,male,public,no formal,1.4,87.1,yes,>60 min,yes,online videos,41.5,42.0,63.5,45.3,e,49.0,Needs Improvement,Low
9155,19,male,public,no formal,1.7,92.3,yes,<15 min,no,textbook,63.7,45.8,49.0,47.4,e,52.833333333333336,Needs Improvement,Medium
11198,17,other,private,post graduate,5.9,84.5,yes,<15 min,yes,notes,97.6,94.5,87.1,87.4,b,93.06666666666666,Safe,High
11999,16,other,public,no formal,5.8,100.0,yes,<15 min,no,mixed,100.0,100.0,100.0,96.2,a,100.0,Safe,High
883,16,other,private,diploma,1.4,59.0,yes,15-30 min,no,textbook,33.5,28.5,25.8,34.5,f,29.266666666666666,At Risk,Low
3841,19,male,public,phd,8.0,83.7,yes,30-60 min,yes,group study,89.9,100.0,100.0,100.0,a,96.63333333333333,Safe,High
6924,18,male,public,phd,7.3,97.0,yes,30-60 min,no,mixed,91.2,97.3,76.7,100.0,a,88.39999999999999,Safe,High
9063,17,female,public,no formal,4.3,94.4,yes,15-30 min,no,coaching,74.1,89.7,75.9,74.9,c,79.9,Safe,High
4612,15,other,private,phd,4.4,94.7,yes,30-60 min,yes,online videos,57.6,65.9,79.6,68.8,d,67.7,Safe,Medium
11178,16,other,public,diploma,1.5,73.9,yes,<15 min,no,notes,49.1,39.6,40.7,45.8,e,43.13333333333333,Needs Improvement,Low
13709,15,male,public,phd,3.2,93.4,yes,30-60 min,no,textbook,54.2,62.6,72.1,57.5,d,62.96666666666667,Needs Improvement,Medium
